#MsgID    Audience Date       Time(milli)  PID   TID   Quoted 
00000019 User     2019-11-22 09:37:11.330   696   696 "Heap usage (excluding Roxiemem) : 54616064 bytes"
0000001A Prog.    2019-11-22 09:37:11.330   696   709 "Watchdog: thread running"
0000001B User     2019-11-22 09:37:37.956   696   696 "Started wuid=W20191122-093736, user=jsmith, graph=graph1
"
0000001C User     2019-11-22 09:37:37.956   696   696 "Using query: /var/lib/HPCCSystems/queries/mythor2_21100/V4220692045_libW20191122-093736.so"
0000001D User     2019-11-22 09:37:37.959   696   696 "Global memory size = 1200 MB, shared memory = 90%, memory spill at = 80%"
0000001E User     2019-11-22 09:37:37.959   696   696 "maxActivityCores = 32"
0000001F User     2019-11-22 09:37:37.959   696   696 "Thor allocator: Size=1200 (MB), sharedLimit=1080 (MB), CRC=OFF, Packed=ON"
00000020 User     2019-11-22 09:37:37.960   696   696 "CGraphExecutor: limit = 1"
00000021 Prog.    2019-11-22 09:37:37.960   696   696 "New Graph started : graph1"
00000022 User     2019-11-22 09:37:37.960   696   696 "temp directory cleared"
00000023 User     2019-11-22 09:37:37.960   696   696 "Disk space: /var/lib/HPCCSystems/hpcc-data/thor = 369308 MB, /var/lib/HPCCSystems/hpcc-mirror/thor = 369308 MB, /var/lib/HPCCSystems/mythor2/temp = 427298 MB"
00000024 User     2019-11-22 09:37:37.960   696   696 "Key node caching setting: node=10 MB, leaf=50 MB, blob=0 MB"
00000025 User     2019-11-22 09:37:37.960   696   696 "Key file cache size set to: 6"
00000026 User     2019-11-22 09:37:37.962   696   696 "CJobSlave::deserializeMPTag: tag = 65543"
00000027 User     2019-11-22 09:37:37.963   696   696 "GraphInit: W20191122-093736graph1, graphId=1, slaveChannel=0"
00000028 User     2019-11-22 09:37:37.963   696   696 "deserializeMPTag: tag = 65539"
00000029 User     2019-11-22 09:37:37.963   696   696 "deserializeMPTag: tag = 65540"
0000002A User     2019-11-22 09:37:37.963   696   696 "deserializeMPTag: tag = 65541"
0000002B Prog.    2019-11-22 09:37:37.963   696   696 "CONNECTING (id=2, idx=0) to (id=3, idx=0) - activity(ch=0, pull, 3)"
0000002C Prog.    2019-11-22 09:37:37.963   696   696 "CONNECTING (id=3, idx=0) to (id=4, idx=0) - activity(ch=0, keyedjoin, 4)"
0000002D Prog.    2019-11-22 09:37:37.964   696   696 "CONNECTING (id=4, idx=0) to (id=5, idx=0) - activity(ch=0, diskwrite, 5)"
0000002E User     2019-11-22 09:37:37.964   696   696 "Add: Launching graph thread for graphId=1"
0000002F User     2019-11-22 09:37:37.964   696   760 "CGraphExecutor: Running graph, graphId=1"
00000030 Prog.    2019-11-22 09:37:37.965   696   760 "Running graph [global] :   <graph>
   <node id="2" label="Index Read&#10;&apos;...::idx.idx&apos;">
    <att name="_kind" value="77"/>
    <att name="ecl" value="INDEX({ big_endian unsigned integer6 id }, { string5000 str, big_endian unsigned integer8 __internal_fpos__ }, &apos;~jaketest::idx.idx&apos;);&#10;"/>
    <att name="recordSize" value="5014"/>
    <att name="predictedCount" value="0..?[disk]"/>
    <att name="_fileName" value="~jaketest::idx.idx"/>
   </node>
   <node id="3" label="Pull">
    <att name="definition" value="/home/jsmith/ecl/keyedjoin-missingfile.ecl(32,1)"/>
    <att name="name" value="lhs"/>
    <att name="_kind" value="23"/>
    <att name="ecl" value="PULL(pull);&#10;"/>
    <att name="recordSize" value="5014"/>
    <att name="predictedCount" value="0..?[disk]"/>
   </node>
   <node id="4" label="Keyed Join&#10;&apos;~jaketest::idx.idx&apos;">
    <att name="definition" value="/home/jsmith/ecl/keyedjoin-missingfile.ecl(36,9)"/>
    <att name="_kind" value="159"/>
    <att name="ordered" value="1"/>
    <att name="ecl" value="JOIN(LEFT.id = RIGHT.id, TRANSFORM({ unsigned6 id, string5000 str, unsigned8 __internal_fpos__ },SELF.id := LEFT.id;...));&#10;"/>
    <att name="recordSize" value="5014"/>
    <att name="predictedCount" value="0..?[disk]"/>
    <att name="_indexFileName" value="~jaketest::idx.idx"/>
   </node>
   <node id="5" label="Disk Write&#10;&apos;~jaketest::jout&apos;">
    <att name="definition" value="/home/jsmith/ecl/keyedjoin-missingfile.ecl(36,2)"/>
    <att name="_kind" value="2"/>
    <att name="ecl" value="OUTPUT(..., , &apos;~jaketest::jout&apos;, overwrite);&#10;"/>
    <att name="recordSize" value="5014"/>
    <att name="_fileName" value="~jaketest::jout"/>
   </node>
   <att name="rootGraph" value="1"/>
   <edge id="2_0" source="2" target="3"/>
   <edge id="3_0" source="3" target="4"/>
   <edge id="4_0" source="4" target="5"/>
  </graph>
 - graph(graph1, 1)"
00000031 Prog.    2019-11-22 09:37:37.965   696   760 "Processing graph - graph(graph1, 1)"
00000032 User     2019-11-22 09:37:38.819   696   760 "N15CKeyedJoinSlave22CKeyLookupLocalHandlerE (0x7f28ac023af0): part=0, copy=0, handling: //10.173.2.3/var/lib/HPCCSystems/hpcc-data/thor/jaketest/idx.idx._1_of_7"
00000033 User     2019-11-22 09:37:38.819   696   760 "N15CKeyedJoinSlave23CKeyLookupRemoteHandlerE (0x7f28ac011d90): part=1, copy=0, handling: //10.173.2.4/var/lib/HPCCSystems/hpcc-data/thor/jaketest/idx.idx._2_of_7, lookupSlave=2"
00000034 User     2019-11-22 09:37:38.820   696   760 "N15CKeyedJoinSlave22CKeyLookupLocalHandlerE (0x7f28ac0121a0): part=2, copy=0, handling: //10.173.2.5/var/lib/HPCCSystems/hpcc-data/thor/jaketest/idx.idx._3_of_7"
00000035 User     2019-11-22 09:37:38.820   696   760 "N15CKeyedJoinSlave22CKeyLookupLocalHandlerE (0x7f28ac0125e0): part=3, copy=0, handling: //10.173.2.6/var/lib/HPCCSystems/hpcc-data/thor/jaketest/idx.idx._4_of_7"
00000036 User     2019-11-22 09:37:38.820   696   760 "N15CKeyedJoinSlave22CKeyLookupLocalHandlerE (0x7f28ac0129d0): part=4, copy=0, handling: //10.173.2.7/var/lib/HPCCSystems/hpcc-data/thor/jaketest/idx.idx._5_of_7"
00000037 User     2019-11-22 09:37:38.820   696   760 "N15CKeyedJoinSlave22CKeyLookupLocalHandlerE (0x7f28ac012e00): part=5, copy=1, handling: //10.173.2.3/var/lib/HPCCSystems/hpcc-mirror/thor/jaketest/idx.idx._6_of_7"
00000038 Prog.    2019-11-22 09:37:38.820   696   760 "Remote Keyed Lookups = true (forced = false), remote fetch = true (forced = false) - activity(ch=0, keyedjoin, 4)"
00000039 User     2019-11-22 09:37:38.820   696   760 "deserializeMPTag: tag = 65542"
0000003A Prog.    2019-11-22 09:37:38.822   696   760 "Watchdog: Start Job 1"
0000003B Prog.    2019-11-22 09:37:38.822   696   759 "handling fname : /var/lib/HPCCSystems/hpcc-data/thor/jaketest/jout._1_of_2 - activity(ch=0, diskwrite, 5)"
0000003C Prog.    2019-11-22 09:37:38.822   696   759 "Starting input 0 - activity(ch=0, diskwrite, 5)"
0000003D Prog.    2019-11-22 09:37:38.822   696   759 "Starting input 0 - activity(ch=0, keyedjoin, 4)"
0000003E Prog.    2019-11-22 09:37:38.822   696   759 "Starting input 0 - activity(ch=0, pull, 3)"
0000003F Prog.    2019-11-22 09:37:38.822   696   759 "ITDL starting for output 0 - activity(ch=0, indexread, 2)"
00000040 Prog.    2019-11-22 09:37:38.824   696   759 "ITDL starting for output 0 - activity(ch=0, pull, 3)"
00000041 Prog.    2019-11-22 09:37:38.824   696   759 "ITDL starting for output 0 - activity(ch=0, keyedjoin, 4)"
00000042 Prog.    2019-11-22 09:37:38.824   696   759 "KJ: preserveGroups=false, preserveOrder=true - activity(ch=0, keyedjoin, 4)"
00000043 Prog.    2019-11-22 09:37:38.825   696   759 "ITDL starting for output 0 - activity(ch=0, diskwrite, 5)"
00000044 Prog.    2019-11-22 09:37:38.826   696   759 "Writing to file: /var/lib/HPCCSystems/hpcc-data/thor/jaketest/thtmp696_2__partial.tmp, compress=false - activity(ch=0, diskwrite, 5)"
00000045 Prog.    2019-11-22 09:37:38.826   696   759 "Created output stream for /var/lib/HPCCSystems/hpcc-data/thor/jaketest/jout._1_of_2, calcFileCrc=true - activity(ch=0, diskwrite, 5)"
00000046 Prog.    2019-11-22 09:37:38.826   696   759 "Ungrouped - activity(ch=0, diskwrite, 5)"
00000047 Prog.    2019-11-22 09:37:39.642   696   761 "[part=1]: reading remote dafilesrv index '//10.173.2.4/var/lib/HPCCSystems/hpcc-data/thor/jaketest/idx.idx._2_of_7' (logical file = jaketest::idx.idx) - activity(ch=0, indexread, 2)"
00000048 Prog.    2019-11-22 09:37:40.650   696   761 "[part=2]: reading remote dafilesrv index '//10.173.2.5/var/lib/HPCCSystems/hpcc-data/thor/jaketest/idx.idx._3_of_7' (logical file = jaketest::idx.idx) - activity(ch=0, indexread, 2)"
00000049 User     2019-11-22 09:37:40.916   696   696 "GraphAbort: W20191122-093736graph1"
0000004A Prog.    2019-11-22 09:37:40.916   696   696 "Abort condition set - activity(ch=0, diskwrite, 5)"
0000004B Prog.    2019-11-22 09:37:40.916   696   696 "Abort condition set - activity(ch=0, keyedjoin, 4)"
0000004C Prog.    2019-11-22 09:37:40.916   696   696 "Abort condition set - activity(ch=0, pull, 3)"
0000004D Prog.    2019-11-22 09:37:40.916   696   696 "Abort condition set - activity(ch=0, indexread, 2)"
0000004E User     2019-11-22 09:37:40.927   696   696 "Finished wuid=W20191122-093736, graph=graph1"
0000004F User     2019-11-22 09:37:40.927   696   696 "QueryDone, removing W20191122-093736graph1 from jobs"
00000050 Prog.    2019-11-22 09:37:40.927   696   696 "KJService reset()"
00000051 Prog.    2019-11-22 09:37:40.927   696   696 "KJService reset() done"
00000052 Prog.    2019-11-22 09:37:40.927   696   696 "Job ended : graph1"
00000053 User     2019-11-22 09:37:40.928   696   696 "CGraphExecutor exiting, waiting on graph pool"
00000054 User     2019-11-22 09:37:41.023   696   762 "N15CKeyedJoinSlave22CKeyLookupLocalHandlerE (0x7f28ac023af0): processed: 16408"
00000055 User     2019-11-22 09:37:41.024   696   762 "N15CKeyedJoinSlave23CKeyLookupRemoteHandlerE (0x7f28ac011d90): processed: 16595, lookupSlave=2"
00000056 Prog.    2019-11-22 09:37:41.600   696   761 "ITDL output 0 stopped, count was 49998 - activity(ch=0, indexread, 2)"
00000057 Prog.    2019-11-22 09:38:11.332   696   706 "SYS: LPT=132 APT=41 PU=  8% MU= 46% MAL=1433743360 MMP=1432535040 SBK=1208320 TOT=1400664K RAM=16176724K SWP=15984K"
00000058 Prog.    2019-11-22 09:38:11.333   696   706 "klogctl SYSLOG_ACTION_READ_ALL error 1"
00000059 User     2019-11-22 09:38:40.908   696   708 "slavmain.cpp(1465) : Unexpected process termination (ep:10.173.2.2:21000)"
0000005A Prog.    2019-11-22 09:38:41.241   696   696 "SIGTERM detected"
0000005B Prog.    2019-11-22 09:38:41.241   696   696 "Unregistering slave : 10.173.2.3:21100"
0000005C User     2019-11-22 09:38:41.241   696   696 "thslavemain.cpp(220) : slave unregistration error : Unexpected process termination (ep:10.173.2.2:21000)"
0000005D User     2019-11-22 09:38:41.600   696   761 "Still waiting on lookahead CNotifyThread thread to complete"
0000005E User     2019-11-22 09:38:41.623   696   782 "CSmartRowBuffer::flush stalled - activity(ch=0, pull, 3)"
0000005F User     2019-11-22 09:38:42.209   696   762 "jthread.cpp(301) : CReadAheadThread : Unexpected process termination (ep:10.173.2.4:21100)"
00000060 User     2019-11-22 09:38:42.209   696   762 "slavmain.cpp(1622) : Error whilst sending exception 'Unexpected process termination (ep:10.173.2.4:21100)' to master : Unexpected process termination (ep:10.173.2.2:21000)"
00000000 Prog.    2019-11-22 09:38:42.934   914   914 "Opened log file //10.173.2.3/data/logs/mydockerthor_thorslave1/mythor2/thorslave.1.2019_11_22.log"
00000001 Prog.    2019-11-22 09:38:42.934   914   914 "Build community_7.6.15-closedown0Debug[heads/candidate-7.6.x-0-g404662]"
00000002 Prog.    2019-11-22 09:38:42.943   914   914 "registering 10.173.2.3:21100 - master 10.173.2.2:21000"
00000003 User     2019-11-22 09:38:43.012   914   914 "Initialization received"
00000004 User     2019-11-22 09:38:43.013   914   914 "Strand defaults: numStrands=0, blockSize=512"
00000005 User     2019-11-22 09:38:43.013   914   914 "Master build: community_7.6.15-closedown0Debug[heads/candidate-7.6.x-0-g404662]"
00000006 User     2019-11-22 09:38:43.013   914   914 "Registration confirmation sent"
00000007 User     2019-11-22 09:38:43.013   914   914 "verifying mp connection to rest of cluster"
00000008 User     2019-11-22 09:38:43.014   914   914 "verified mp connection to rest of cluster"
00000009 Prog.    2019-11-22 09:38:43.014   914   914 "registered 10.173.2.3:21100"
0000000A User     2019-11-22 09:38:43.014   914   914 "setIORetryCount set to : 0"
0000000B User     2019-11-22 09:38:43.014   914   914 "Disk space: /var/lib/HPCCSystems/hpcc-data/thor = 370718 MB, /var/lib/HPCCSystems/hpcc-mirror/thor = 370718 MB, /var/lib/HPCCSystems/mythor2/temp = 427250 MB"
0000000C Prog.    2019-11-22 09:38:43.015   914   914 "Deleting /var/lib/HPCCSystems/mythor2/temp/21100/thtmp696_1__lookahd.tmp"
0000000D Prog.    2019-11-22 09:38:43.027   914   914 "ThorSlave Version LCR - 4.1 started"
0000000E Prog.    2019-11-22 09:38:43.027   914   914 "Slave 10.173.2.3:21100 - temporary dir set to : /var/lib/HPCCSystems/mythor2/temp/21100/"
0000000F User     2019-11-22 09:38:43.027   914   914 "Using querySo directory: /var/lib/HPCCSystems/queries/mythor2_21100"
00000010 User     2019-11-22 09:38:43.027   914   914 "list disks: Creating PIPE program process : 'lsblk -o TYPE,MAJ:MIN --pairs' - hasinput=0, hasoutput=1 stderrbufsize=8192"
00000011 User     2019-11-22 09:38:43.034   914   914 "list disks: Pipe: process 922 complete 0"
00000012 Prog.    2019-11-22 09:38:43.037   914   914 "RoxieMemMgr: Setting memory limit to 1258291200 bytes (4800 pages)"
00000013 Prog.    2019-11-22 09:38:43.037   914   914 "Transparent huge pages used for roxiemem heap"
00000014 Prog.    2019-11-22 09:38:43.037   914   914 "Memory released to OS in 8192k blocks"
00000015 Prog.    2019-11-22 09:38:43.037   914   914 "RoxieMemMgr: 4800 Pages successfully allocated for the pool - memsize=1258291200 base=0x7f6a3ce00000 alignment=262144 bitmapSize=150"
00000017 User     2019-11-22 09:38:43.038   914   914 "FileCache: limit = 1800, purgeN = 10"
00000016 Prog.    2019-11-22 09:38:43.038   914   925 "priority set id=140095717893888 policy=0 pri=0 PID=914"
00000018 User     2019-11-22 09:38:43.102   914   914 "Slave log 1 contains slave: 1"
00000019 User     2019-11-22 09:38:43.102   914   914 "Roxiemem stats: Heap size 4800 pages, 4800 free, largest block 4800"
0000001A User     2019-11-22 09:38:43.103   914   914 "Heap usage (excluding Roxiemem) : 54693888 bytes"
0000001B Prog.    2019-11-22 09:38:43.103   914   927 "Watchdog: thread running"
0000001C User     2019-11-22 09:38:43.108   914   914 "Started wuid=W20191122-093750, user=jsmith, graph=graph1
"
0000001D User     2019-11-22 09:38:43.108   914   914 "Using query: /var/lib/HPCCSystems/queries/mythor2_21100/V3855957446_libW20191122-093750.so"
0000001E User     2019-11-22 09:38:43.110   914   914 "Global memory size = 1200 MB, shared memory = 90%, memory spill at = 80%"
0000001F User     2019-11-22 09:38:43.110   914   914 "maxActivityCores = 32"
00000020 User     2019-11-22 09:38:43.110   914   914 "Thor allocator: Size=1200 (MB), sharedLimit=1080 (MB), CRC=OFF, Packed=ON"
00000021 User     2019-11-22 09:38:43.110   914   914 "CGraphExecutor: limit = 1"
00000022 Prog.    2019-11-22 09:38:43.110   914   914 "New Graph started : graph1"
00000023 User     2019-11-22 09:38:43.110   914   914 "temp directory cleared"
00000024 User     2019-11-22 09:38:43.110   914   914 "Disk space: /var/lib/HPCCSystems/hpcc-data/thor = 371033 MB, /var/lib/HPCCSystems/hpcc-mirror/thor = 371033 MB, /var/lib/HPCCSystems/mythor2/temp = 427298 MB"
00000025 User     2019-11-22 09:38:43.111   914   914 "Key node caching setting: node=10 MB, leaf=50 MB, blob=0 MB"
00000026 User     2019-11-22 09:38:43.111   914   914 "Key file cache size set to: 6"
00000027 User     2019-11-22 09:38:43.143   914   914 "CJobSlave::deserializeMPTag: tag = 65543"
00000028 User     2019-11-22 09:38:43.144   914   914 "GraphInit: W20191122-093750graph1, graphId=1, slaveChannel=0"
00000029 User     2019-11-22 09:38:43.144   914   914 "deserializeMPTag: tag = 65539"
0000002A User     2019-11-22 09:38:43.144   914   914 "deserializeMPTag: tag = 65540"
0000002B User     2019-11-22 09:38:43.144   914   914 "deserializeMPTag: tag = 65541"
0000002C Prog.    2019-11-22 09:38:43.144   914   914 "CONNECTING (id=2, idx=0) to (id=3, idx=0) - activity(ch=0, pull, 3)"
0000002D Prog.    2019-11-22 09:38:43.145   914   914 "CONNECTING (id=3, idx=0) to (id=4, idx=0) - activity(ch=0, keyedjoin, 4)"
0000002E Prog.    2019-11-22 09:38:43.145   914   914 "CONNECTING (id=4, idx=0) to (id=5, idx=0) - activity(ch=0, diskwrite, 5)"
0000002F User     2019-11-22 09:38:43.145   914   914 "Add: Launching graph thread for graphId=1"
00000030 User     2019-11-22 09:38:43.146   914   930 "CGraphExecutor: Running graph, graphId=1"
00000031 Prog.    2019-11-22 09:38:43.146   914   930 "Running graph [global] :   <graph>
   <node id="2" label="Index Read&#10;&apos;...::idx.idx&apos;">
    <att name="_kind" value="77"/>
    <att name="ecl" value="INDEX({ big_endian unsigned integer6 id }, { string5000 str, big_endian unsigned integer8 __internal_fpos__ }, &apos;~jaketest::idx.idx&apos;);&#10;"/>
    <att name="recordSize" value="5014"/>
    <att name="predictedCount" value="0..?[disk]"/>
    <att name="_fileName" value="~jaketest::idx.idx"/>
   </node>
   <node id="3" label="Pull">
    <att name="definition" value="/home/jsmith/ecl/keyedjoin-missingfile.ecl(32,1)"/>
    <att name="name" value="lhs"/>
    <att name="_kind" value="23"/>
    <att name="ecl" value="PULL(pull);&#10;"/>
    <att name="recordSize" value="5014"/>
    <att name="predictedCount" value="0..?[disk]"/>
   </node>
   <node id="4" label="Keyed Join&#10;&apos;~jaketest::idx.idx&apos;">
    <att name="definition" value="/home/jsmith/ecl/keyedjoin-missingfile.ecl(36,9)"/>
    <att name="_kind" value="159"/>
    <att name="ordered" value="1"/>
    <att name="ecl" value="JOIN(LEFT.id = RIGHT.id, TRANSFORM({ unsigned6 id, string5000 str, unsigned8 __internal_fpos__ },SELF.id := LEFT.id;...));&#10;"/>
    <att name="recordSize" value="5014"/>
    <att name="predictedCount" value="0..?[disk]"/>
    <att name="_indexFileName" value="~jaketest::idx.idx"/>
   </node>
   <node id="5" label="Disk Write&#10;&apos;~jaketest::jout&apos;">
    <att name="definition" value="/home/jsmith/ecl/keyedjoin-missingfile.ecl(36,2)"/>
    <att name="_kind" value="2"/>
    <att name="ecl" value="OUTPUT(..., , &apos;~jaketest::jout&apos;, overwrite);&#10;"/>
    <att name="recordSize" value="5014"/>
    <att name="_fileName" value="~jaketest::jout"/>
   </node>
   <att name="rootGraph" value="1"/>
   <edge id="2_0" source="2" target="3"/>
   <edge id="3_0" source="3" target="4"/>
   <edge id="4_0" source="4" target="5"/>
  </graph>
 - graph(graph1, 1)"
00000032 Prog.    2019-11-22 09:38:43.146   914   930 "Processing graph - graph(graph1, 1)"
00000033 User     2019-11-22 09:38:43.204   914   930 "N15CKeyedJoinSlave22CKeyLookupLocalHandlerE (0x7f6a34023b10): part=0, copy=0, handling: //10.173.2.3/var/lib/HPCCSystems/hpcc-data/thor/jaketest/idx.idx._1_of_7"
00000034 User     2019-11-22 09:38:43.204   914   930 "N15CKeyedJoinSlave22CKeyLookupLocalHandlerE (0x7f6a34011db0): part=1, copy=0, handling: //10.173.2.4/var/lib/HPCCSystems/hpcc-data/thor/jaketest/idx.idx._2_of_7"
00000035 User     2019-11-22 09:38:43.204   914   930 "N15CKeyedJoinSlave22CKeyLookupLocalHandlerE (0x7f6a340121e0): part=2, copy=0, handling: //10.173.2.5/var/lib/HPCCSystems/hpcc-data/thor/jaketest/idx.idx._3_of_7"
00000036 User     2019-11-22 09:38:43.204   914   930 "N15CKeyedJoinSlave22CKeyLookupLocalHandlerE (0x7f6a34012610): part=3, copy=0, handling: //10.173.2.6/var/lib/HPCCSystems/hpcc-data/thor/jaketest/idx.idx._4_of_7"
00000037 User     2019-11-22 09:38:43.204   914   930 "N15CKeyedJoinSlave22CKeyLookupLocalHandlerE (0x7f6a34012a00): part=4, copy=0, handling: //10.173.2.7/var/lib/HPCCSystems/hpcc-data/thor/jaketest/idx.idx._5_of_7"
00000038 User     2019-11-22 09:38:43.204   914   930 "N15CKeyedJoinSlave22CKeyLookupLocalHandlerE (0x7f6a34012df0): part=5, copy=0, handling: //10.173.2.8/var/lib/HPCCSystems/hpcc-data/thor/jaketest/idx.idx._6_of_7"
00000039 Prog.    2019-11-22 09:38:43.204   914   930 "Remote Keyed Lookups = false (forced = false), remote fetch = true (forced = false) - activity(ch=0, keyedjoin, 4)"
0000003A User     2019-11-22 09:38:43.204   914   930 "deserializeMPTag: tag = 65542"
0000003B Prog.    2019-11-22 09:38:43.208   914   930 "Watchdog: Start Job 1"
0000003C Prog.    2019-11-22 09:38:43.208   914   929 "handling fname : /var/lib/HPCCSystems/hpcc-data/thor/jaketest/jout._1_of_2 - activity(ch=0, diskwrite, 5)"
0000003D Prog.    2019-11-22 09:38:43.208   914   929 "Starting input 0 - activity(ch=0, diskwrite, 5)"
0000003E Prog.    2019-11-22 09:38:43.208   914   929 "Starting input 0 - activity(ch=0, keyedjoin, 4)"
0000003F Prog.    2019-11-22 09:38:43.208   914   929 "Starting input 0 - activity(ch=0, pull, 3)"
00000040 Prog.    2019-11-22 09:38:43.208   914   929 "ITDL starting for output 0 - activity(ch=0, indexread, 2)"
00000041 Prog.    2019-11-22 09:38:43.210   914   929 "ITDL starting for output 0 - activity(ch=0, pull, 3)"
00000042 Prog.    2019-11-22 09:38:43.210   914   929 "ITDL starting for output 0 - activity(ch=0, keyedjoin, 4)"
00000043 Prog.    2019-11-22 09:38:43.210   914   929 "KJ: preserveGroups=false, preserveOrder=true - activity(ch=0, keyedjoin, 4)"
00000044 Prog.    2019-11-22 09:38:43.211   914   929 "ITDL starting for output 0 - activity(ch=0, diskwrite, 5)"
00000045 Prog.    2019-11-22 09:38:43.212   914   929 "Writing to file: /var/lib/HPCCSystems/hpcc-data/thor/jaketest/thtmp914_2__partial.tmp, compress=false - activity(ch=0, diskwrite, 5)"
00000046 Prog.    2019-11-22 09:38:43.212   914   929 "Created output stream for /var/lib/HPCCSystems/hpcc-data/thor/jaketest/jout._1_of_2, calcFileCrc=true - activity(ch=0, diskwrite, 5)"
00000047 Prog.    2019-11-22 09:38:43.212   914   929 "Ungrouped - activity(ch=0, diskwrite, 5)"
00000048 Prog.    2019-11-22 09:38:44.024   914   931 "[part=1]: reading remote dafilesrv index '//10.173.2.4/var/lib/HPCCSystems/hpcc-data/thor/jaketest/idx.idx._2_of_7' (logical file = jaketest::idx.idx) - activity(ch=0, indexread, 2)"
00000049 Prog.    2019-11-22 09:38:45.109   914   931 "[part=2]: reading remote dafilesrv index '//10.173.2.5/var/lib/HPCCSystems/hpcc-data/thor/jaketest/idx.idx._3_of_7' (logical file = jaketest::idx.idx) - activity(ch=0, indexread, 2)"
0000004A Prog.    2019-11-22 09:38:45.986   914   931 "ITDL output 0 stopped, count was 49998 - activity(ch=0, indexread, 2)"
0000004B User     2019-11-22 09:38:46.209   914   932 "N15CKeyedJoinSlave22CKeyLookupLocalHandlerE (0x7f6a34023b10): processed: 16408"
0000004C User     2019-11-22 09:38:46.209   914   932 "N15CKeyedJoinSlave22CKeyLookupLocalHandlerE (0x7f6a34011db0): processed: 16666"
0000004D User     2019-11-22 09:38:46.209   914   932 "N15CKeyedJoinSlave22CKeyLookupLocalHandlerE (0x7f6a340121e0): processed: 16928"
0000004E User     2019-11-22 09:38:46.209   914   932 "N15CKeyedJoinSlave22CKeyLookupLocalHandlerE (0x7f6a34012610): processed: 2"
0000004F User     2019-11-22 09:38:46.209   914   932 "N15CKeyedJoinSlave22CKeyLookupLocalHandlerE (0x7f6a34012a00): processed: 0"
00000050 User     2019-11-22 09:38:46.209   914   932 "N15CKeyedJoinSlave22CKeyLookupLocalHandlerE (0x7f6a34012df0): processed: 0"
00000051 User     2019-11-22 09:38:46.226   914   925 "CThorBackupHandler, copying to target: //10.173.2.4/var/lib/HPCCSystems/hpcc-mirror/thor/jaketest/jout._1_of_2"
00000052 Prog.    2019-11-22 09:38:46.232   914   929 "Wrote 99996 records, crc=0x79917C30 - activity(ch=0, diskwrite, 5)"
00000053 Prog.    2019-11-22 09:38:46.232   914   929 "Stopping input 0 for - activity(ch=0, diskwrite, 5)"
00000054 Prog.    2019-11-22 09:38:46.232   914   929 "Stopping input 0 for - activity(ch=0, keyedjoin, 4)"
00000055 Prog.    2019-11-22 09:38:46.232   914   929 "Stopping input 0 for - activity(ch=0, pull, 3)"
00000056 Prog.    2019-11-22 09:38:46.232   914   929 "ITDL output 0 stopped, count was 49998 - activity(ch=0, pull, 3)"
00000057 Prog.    2019-11-22 09:38:46.232   914   929 "ITDL output 0 stopped, count was 99996 - activity(ch=0, keyedjoin, 4)"
00000058 Prog.    2019-11-22 09:38:46.232   914   929 "ITDL output 0 stopped, count was 0 - activity(ch=0, diskwrite, 5)"
00000059 Prog.    2019-11-22 09:38:46.303   914   930 "End of sub-graph - graph(graph1, 1)"
0000005A Prog.    2019-11-22 09:38:46.303   914   914 "Entering getDone - graph(graph1, 1)"
0000005B Prog.    2019-11-22 09:38:46.304   914   914 "Watchdog: Stop Job 1"
0000005C Prog.    2019-11-22 09:38:46.304   914   914 "Leaving getDone - graph(graph1, 1)"
0000005D User     2019-11-22 09:38:46.304   914   914 "Graph[1] - JHTree node stats:
cacheAdds=107
cacheHits=100123
nodesLoaded=115
blobCacheHits=0
blobCacheAdds=0
leafCacheHits=50126
leafCacheAdds=101
nodeCacheHits=49997
nodeCacheAdds=6
"
0000005E User     2019-11-22 09:38:46.304   914   914 "Graph[1] - Socket statistics : connects=8
connecttime=1288us
failedconnects=0
failedconnecttime=0us
reads=535
readtime=1798ms
readsize=169196280 bytes
writes=271
writetime=13ms
writesize=8398695 bytes
activesockets=7
numblockrecvs=0
numblocksends=0
blockrecvsize=0
blocksendsize=0
blockrecvtime=0
blocksendtime=0
longestblocksend=0
longestblocksize=0
"
0000005F Prog.    2019-11-22 09:38:46.304   914   930 "Graph Done - graph(graph1, 1)"
00000060 Prog.    2019-11-22 09:38:46.305   914   930 "LPT=133 APT=41 PU= 17% MU= 46% MAL=1526128640 MMP=1524920320 SBK=1208320 TOT=1490884K RAM=16360948K SWP=15984K - graph(graph1, 1)"
00000061 User     2019-11-22 09:38:46.305   914   930 "CGraphExecutor running=0, waitingToRun=0, dependentsWaiting=0"
00000062 Prog.    2019-11-22 09:38:46.306   914   930 "destroying ProcessSlaveActivity - activity(ch=0, diskwrite, 5)"
00000063 Prog.    2019-11-22 09:38:46.306   914   930 "ProcessSlaveActivity : joining process thread - activity(ch=0, diskwrite, 5)"
00000064 Prog.    2019-11-22 09:38:46.306   914   930 "AFTER ProcessSlaveActivity : joining process thread - activity(ch=0, diskwrite, 5)"
00000065 Prog.    2019-11-22 09:38:46.306   914   930 "DESTROYED - activity(ch=0, diskwrite, 5)"
00000066 Prog.    2019-11-22 09:38:46.309   914   930 "DESTROYED - activity(ch=0, indexread, 2)"
00000067 Prog.    2019-11-22 09:38:46.309   914   930 "DESTROYED - activity(ch=0, pull, 3)"
00000068 Prog.    2019-11-22 09:38:46.309   914   930 "DESTROYED - activity(ch=0, keyedjoin, 4)"
