#MsgID    Audience Date       Time(milli)  PID   TID   Quoted 
00000040 Prog.    2019-11-22 09:04:04.280   937   947 "DSK: [nvme0n1] r/s=0.6 kr/s=13.6 w/s=2.9 kw/s=16.8 bsy=0 [sdb] r/s=0.0 kr/s=0.0 w/s=0.0 kw/s=0.0 bsy=0 [sda] r/s=0.1 kr/s=1.1 w/s=8.3 kw/s=146.3 bsy=0 NIC: [eth0] rxp/s=0.4 rxk/s=0.0 txp/s=0.2 txk/s=0.0 rxerrs=0 rxdrps=0 txerrs=0 txdrps=0 CPU: usr=1 sys=0 iow=0 idle=98"
00000041 Prog.    2019-11-22 09:05:04.282   937   947 "SYS: LPT=17 APT=0 PU=  2% MU= 47% MAL=1321431040 MMP=1320517632 SBK=913408 TOT=1290980K RAM=16753652K SWP=17236K"
00000042 Prog.    2019-11-22 09:05:04.283   937   947 "DSK: [nvme0n1] r/s=0.0 kr/s=0.0 w/s=0.5 kw/s=2.4 bsy=0 [sdb] r/s=0.0 kr/s=0.0 w/s=0.0 kw/s=0.0 bsy=0 [sda] r/s=0.2 kr/s=2.9 w/s=11.4 kw/s=195.2 bsy=0 NIC: [eth0] rxp/s=0.2 rxk/s=0.0 txp/s=0.2 txk/s=0.0 rxerrs=0 rxdrps=0 txerrs=0 txdrps=0 CPU: usr=1 sys=0 iow=0 idle=97"
00000043 Prog.    2019-11-22 09:06:04.284   937   947 "SYS: LPT=17 APT=0 PU=  1% MU= 47% MAL=1321431040 MMP=1320517632 SBK=913408 TOT=1290980K RAM=16759796K SWP=17236K"
00000044 Prog.    2019-11-22 09:06:04.285   937   947 "DSK: [nvme0n1] r/s=0.6 kr/s=47.0 w/s=0.1 kw/s=0.5 bsy=0 [sdb] r/s=0.0 kr/s=0.0 w/s=0.0 kw/s=0.0 bsy=0 [sda] r/s=9.0 kr/s=330.0 w/s=9.9 kw/s=175.1 bsy=3 NIC: [eth0] rxp/s=0.2 rxk/s=0.0 txp/s=0.2 txk/s=0.0 rxerrs=0 rxdrps=0 txerrs=0 txdrps=0 CPU: usr=1 sys=0 iow=0 idle=98"
00000045 Prog.    2019-11-22 09:07:04.287   937   947 "SYS: LPT=17 APT=0 PU=  2% MU= 47% MAL=1321431040 MMP=1320517632 SBK=913408 TOT=1290980K RAM=16679420K SWP=17236K"
00000046 Prog.    2019-11-22 09:07:04.288   937   947 "DSK: [nvme0n1] r/s=4.9 kr/s=83.2 w/s=1.1 kw/s=337.3 bsy=0 [sdb] r/s=0.0 kr/s=0.0 w/s=0.0 kw/s=0.0 bsy=0 [sda] r/s=16.8 kr/s=984.1 w/s=44.8 kw/s=1904.5 bsy=9 NIC: [eth0] rxp/s=0.2 rxk/s=0.0 txp/s=0.2 txk/s=0.0 rxerrs=0 rxdrps=0 txerrs=0 txdrps=0 CPU: usr=1 sys=0 iow=0 idle=97"
00000047 Prog.    2019-11-22 09:08:04.289   937   947 "SYS: LPT=17 APT=0 PU=  1% MU= 47% MAL=1321431040 MMP=1320517632 SBK=913408 TOT=1290980K RAM=16728080K SWP=17236K"
00000048 Prog.    2019-11-22 09:08:04.290   937   947 "DSK: [nvme0n1] r/s=0.0 kr/s=0.0 w/s=0.0 kw/s=0.0 bsy=0 [sdb] r/s=0.0 kr/s=0.0 w/s=0.0 kw/s=0.0 bsy=0 [sda] r/s=0.2 kr/s=0.7 w/s=12.1 kw/s=182.4 bsy=1 NIC: [eth0] rxp/s=0.2 rxk/s=0.0 txp/s=0.1 txk/s=0.0 rxerrs=0 rxdrps=0 txerrs=0 txdrps=0 CPU: usr=0 sys=0 iow=0 idle=98"
00000049 Prog.    2019-11-22 09:09:04.291   937   947 "SYS: LPT=17 APT=0 PU=  8% MU= 51% MAL=1321431040 MMP=1320517632 SBK=913408 TOT=1290980K RAM=18136504K SWP=17236K"
0000004A Prog.    2019-11-22 09:09:04.292   937   947 "DSK: [nvme0n1] r/s=16.6 kr/s=660.6 w/s=0.1 kw/s=1.2 bsy=1 [sdb] r/s=0.0 kr/s=0.0 w/s=0.0 kw/s=0.0 bsy=0 [sda] r/s=76.9 kr/s=951.2 w/s=11.1 kw/s=195.5 bsy=16 NIC: [eth0] rxp/s=0.2 rxk/s=0.0 txp/s=0.2 txk/s=0.0 rxerrs=0 rxdrps=0 txerrs=0 txdrps=0 CPU: usr=3 sys=0 iow=3 idle=91"
0000004B Prog.    2019-11-22 09:10:04.294   937   947 "SYS: LPT=17 APT=0 PU= 17% MU= 52% MAL=1321431040 MMP=1320517632 SBK=913408 TOT=1290980K RAM=18189872K SWP=17236K"
0000004C Prog.    2019-11-22 09:10:04.295   937   947 "DSK: [nvme0n1] r/s=0.2 kr/s=7.3 w/s=31.4 kw/s=129.0 bsy=0 [sdb] r/s=0.0 kr/s=0.0 w/s=0.0 kw/s=0.0 bsy=0 [sda] r/s=326.4 kr/s=3620.4 w/s=95.7 kw/s=1303.4 bsy=64 NIC: [eth0] rxp/s=0.2 rxk/s=0.0 txp/s=0.2 txk/s=0.0 rxerrs=0 rxdrps=0 txerrs=0 txdrps=0 CPU: usr=2 sys=1 iow=13 idle=82"
0000004D Prog.    2019-11-22 09:11:04.297   937   947 "SYS: LPT=17 APT=0 PU= 33% MU= 52% MAL=1321431040 MMP=1320517632 SBK=913408 TOT=1290980K RAM=18274640K SWP=17236K"
0000004E Prog.    2019-11-22 09:11:04.298   937   947 "DSK: [nvme0n1] r/s=0.7 kr/s=73.9 w/s=0.3 kw/s=1.7 bsy=0 [sdb] r/s=0.0 kr/s=0.0 w/s=0.0 kw/s=0.0 bsy=0 [sda] r/s=1173.4 kr/s=10936.4 w/s=53.1 kw/s=2376.9 bsy=77 NIC: [eth0] rxp/s=0.1 rxk/s=0.0 txp/s=0.1 txk/s=0.0 rxerrs=0 rxdrps=0 txerrs=0 txdrps=0 CPU: usr=2 sys=1 iow=30 idle=66"
0000004F Prog.    2019-11-22 09:12:04.299   937   947 "SYS: LPT=17 APT=0 PU= 18% MU= 53% MAL=1321431040 MMP=1320517632 SBK=913408 TOT=1290980K RAM=18667884K SWP=17236K"
00000050 Prog.    2019-11-22 09:12:04.300   937   947 "DSK: [nvme0n1] r/s=0.4 kr/s=12.4 w/s=55.6 kw/s=225.0 bsy=0 [sdb] r/s=0.0 kr/s=0.0 w/s=0.0 kw/s=0.0 bsy=0 [sda] r/s=638.5 kr/s=4766.9 w/s=44.4 kw/s=3763.5 bsy=63 NIC: [eth0] rxp/s=0.2 rxk/s=0.0 txp/s=0.2 txk/s=0.0 rxerrs=0 rxdrps=0 txerrs=0 txdrps=0 CPU: usr=2 sys=1 iow=14 idle=81"
00000051 Prog.    2019-11-22 09:13:04.302   937   947 "SYS: LPT=17 APT=0 PU=  3% MU= 53% MAL=1321431040 MMP=1320517632 SBK=913408 TOT=1290980K RAM=18687756K SWP=17236K"
00000052 Prog.    2019-11-22 09:13:04.303   937   947 "DSK: [nvme0n1] r/s=0.0 kr/s=0.0 w/s=0.2 kw/s=1.2 bsy=0 [sdb] r/s=0.0 kr/s=0.0 w/s=0.0 kw/s=0.0 bsy=0 [sda] r/s=180.7 kr/s=1357.8 w/s=23.6 kw/s=195.5 bsy=59 NIC: [eth0] rxp/s=0.2 rxk/s=0.0 txp/s=0.2 txk/s=0.0 rxerrs=0 rxdrps=0 txerrs=0 txdrps=0 CPU: usr=1 sys=0 iow=1 idle=96"
00000053 Prog.    2019-11-22 09:14:04.305   937   947 "SYS: LPT=17 APT=0 PU=  3% MU= 53% MAL=1321431040 MMP=1320517632 SBK=913408 TOT=1290980K RAM=18623036K SWP=17236K"
00000054 Prog.    2019-11-22 09:14:04.305   937   947 "DSK: [nvme0n1] r/s=0.0 kr/s=0.0 w/s=0.2 kw/s=1.7 bsy=0 [sdb] r/s=0.0 kr/s=0.0 w/s=0.0 kw/s=0.0 bsy=0 [sda] r/s=235.4 kr/s=1802.3 w/s=11.3 kw/s=165.3 bsy=58 NIC: [eth0] rxp/s=0.2 rxk/s=0.0 txp/s=0.1 txk/s=0.0 rxerrs=0 rxdrps=0 txerrs=0 txdrps=0 CPU: usr=1 sys=0 iow=1 idle=96"
00000055 Prog.    2019-11-22 09:15:04.307   937   947 "SYS: LPT=17 APT=0 PU=  4% MU= 53% MAL=1321431040 MMP=1320517632 SBK=913408 TOT=1290980K RAM=18715024K SWP=17236K"
00000056 Prog.    2019-11-22 09:15:04.307   937   947 "DSK: [nvme0n1] r/s=0.0 kr/s=0.1 w/s=43.2 kw/s=175.4 bsy=0 [sdb] r/s=0.0 kr/s=0.0 w/s=0.0 kw/s=0.0 bsy=0 [sda] r/s=173.7 kr/s=1235.4 w/s=146.6 kw/s=1006.0 bsy=56 NIC: [eth0] rxp/s=0.2 rxk/s=0.0 txp/s=0.2 txk/s=0.0 rxerrs=0 rxdrps=0 txerrs=0 txdrps=0 CPU: usr=1 sys=0 iow=2 idle=95"
00000057 Prog.    2019-11-22 09:16:04.309   937   947 "SYS: LPT=17 APT=0 PU=  4% MU= 53% MAL=1321431040 MMP=1320517632 SBK=913408 TOT=1290980K RAM=18726508K SWP=17484K"
00000058 Prog.    2019-11-22 09:16:04.310   937   947 "DSK: [nvme0n1] r/s=0.0 kr/s=0.0 w/s=0.2 kw/s=1.2 bsy=0 [sdb] r/s=0.0 kr/s=0.0 w/s=0.0 kw/s=0.0 bsy=0 [sda] r/s=105.5 kr/s=1308.3 w/s=183.9 kw/s=1302.8 bsy=52 NIC: [eth0] rxp/s=0.2 rxk/s=0.0 txp/s=0.2 txk/s=0.0 rxerrs=0 rxdrps=0 txerrs=0 txdrps=0 CPU: usr=2 sys=0 iow=2 idle=95"
00000059 Prog.    2019-11-22 09:17:04.312   937   947 "SYS: LPT=17 APT=0 PU=  1% MU= 53% MAL=1321431040 MMP=1320517632 SBK=913408 TOT=1290980K RAM=18706792K SWP=17484K"
0000005A Prog.    2019-11-22 09:17:04.312   937   947 "DSK: [nvme0n1] r/s=0.0 kr/s=0.0 w/s=0.1 kw/s=0.6 bsy=0 [sdb] r/s=0.0 kr/s=0.0 w/s=0.0 kw/s=0.0 bsy=0 [sda] r/s=63.8 kr/s=346.9 w/s=116.8 kw/s=640.3 bsy=23 NIC: [eth0] rxp/s=0.2 rxk/s=0.0 txp/s=0.2 txk/s=0.0 rxerrs=0 rxdrps=0 txerrs=0 txdrps=0 CPU: usr=0 sys=0 iow=0 idle=98"
0000005B Prog.    2019-11-22 09:18:04.314   937   947 "SYS: LPT=17 APT=0 PU=  1% MU= 53% MAL=1321431040 MMP=1320517632 SBK=913408 TOT=1290980K RAM=18715376K SWP=17484K"
0000005C Prog.    2019-11-22 09:18:04.315   937   947 "DSK: [nvme0n1] r/s=0.0 kr/s=0.0 w/s=0.9 kw/s=4.1 bsy=0 [sdb] r/s=0.0 kr/s=0.0 w/s=0.0 kw/s=0.0 bsy=0 [sda] r/s=0.0 kr/s=0.5 w/s=7.2 kw/s=289.6 bsy=0 NIC: [eth0] rxp/s=0.2 rxk/s=0.0 txp/s=0.2 txk/s=0.0 rxerrs=0 rxdrps=0 txerrs=0 txdrps=0 CPU: usr=1 sys=0 iow=0 idle=98"
0000005D Prog.    2019-11-22 09:19:04.317   937   947 "SYS: LPT=17 APT=0 PU=  1% MU= 53% MAL=1321431040 MMP=1320517632 SBK=913408 TOT=1290980K RAM=18667464K SWP=17496K"
0000005E Prog.    2019-11-22 09:19:04.317   937   947 "DSK: [nvme0n1] r/s=0.0 kr/s=0.0 w/s=0.0 kw/s=0.1 bsy=0 [sdb] r/s=0.0 kr/s=0.0 w/s=0.0 kw/s=0.0 bsy=0 [sda] r/s=0.0 kr/s=0.0 w/s=4.0 kw/s=47.1 bsy=0 NIC: [eth0] rxp/s=0.2 rxk/s=0.0 txp/s=0.2 txk/s=0.0 rxerrs=0 rxdrps=0 txerrs=0 txdrps=0 CPU: usr=0 sys=0 iow=0 idle=98"
0000005F Prog.    2019-11-22 09:20:04.319   937   947 "SYS: LPT=17 APT=0 PU=  2% MU= 48% MAL=1321431040 MMP=1320517632 SBK=913408 TOT=1290980K RAM=16827284K SWP=17496K"
00000060 Prog.    2019-11-22 09:20:04.320   937   947 "DSK: [nvme0n1] r/s=0.1 kr/s=5.8 w/s=0.3 kw/s=3.1 bsy=0 [sdb] r/s=0.0 kr/s=0.0 w/s=0.0 kw/s=0.0 bsy=0 [sda] r/s=0.7 kr/s=2.6 w/s=11.7 kw/s=175.0 bsy=1 NIC: [eth0] rxp/s=0.3 rxk/s=0.0 txp/s=0.2 txk/s=0.0 rxerrs=0 rxdrps=0 txerrs=0 txdrps=0 CPU: usr=1 sys=0 iow=0 idle=97"
00000061 Prog.    2019-11-22 09:21:04.322   937   947 "SYS: LPT=17 APT=0 PU=  1% MU= 48% MAL=1321431040 MMP=1320517632 SBK=913408 TOT=1290980K RAM=16801100K SWP=17496K"
00000062 Prog.    2019-11-22 09:21:04.322   937   947 "DSK: [nvme0n1] r/s=0.0 kr/s=0.0 w/s=0.0 kw/s=0.0 bsy=0 [sdb] r/s=0.0 kr/s=0.0 w/s=0.0 kw/s=0.0 bsy=0 [sda] r/s=0.6 kr/s=3.3 w/s=9.7 kw/s=234.2 bsy=1 NIC: [eth0] rxp/s=0.2 rxk/s=0.0 txp/s=0.2 txk/s=0.0 rxerrs=0 rxdrps=0 txerrs=0 txdrps=0 CPU: usr=1 sys=0 iow=0 idle=98"
00000063 Prog.    2019-11-22 09:22:04.324   937   947 "SYS: LPT=17 APT=0 PU=  1% MU= 48% MAL=1321431040 MMP=1320517632 SBK=913408 TOT=1290980K RAM=16762580K SWP=17496K"
00000064 Prog.    2019-11-22 09:22:04.325   937   947 "DSK: [nvme0n1] r/s=0.0 kr/s=0.0 w/s=0.5 kw/s=2.5 bsy=0 [sdb] r/s=0.0 kr/s=0.0 w/s=0.0 kw/s=0.0 bsy=0 [sda] r/s=0.0 kr/s=0.0 w/s=7.1 kw/s=152.4 bsy=0 NIC: [eth0] rxp/s=0.3 rxk/s=0.0 txp/s=0.2 txk/s=0.0 rxerrs=0 rxdrps=0 txerrs=0 txdrps=0 CPU: usr=1 sys=0 iow=0 idle=98"
00000065 Prog.    2019-11-22 09:23:04.326   937   947 "SYS: LPT=17 APT=0 PU=  2% MU= 48% MAL=1321431040 MMP=1320517632 SBK=913408 TOT=1290980K RAM=16816164K SWP=17496K"
00000066 Prog.    2019-11-22 09:23:04.327   937   947 "DSK: [nvme0n1] r/s=0.0 kr/s=0.0 w/s=0.1 kw/s=0.3 bsy=0 [sdb] r/s=0.0 kr/s=0.0 w/s=0.0 kw/s=0.0 bsy=0 [sda] r/s=0.9 kr/s=41.0 w/s=9.2 kw/s=171.6 bsy=1 NIC: [eth0] rxp/s=0.2 rxk/s=0.0 txp/s=0.2 txk/s=0.0 rxerrs=0 rxdrps=0 txerrs=0 txdrps=0 CPU: usr=1 sys=0 iow=0 idle=97"
00000067 Prog.    2019-11-22 09:24:04.328   937   947 "SYS: LPT=17 APT=0 PU=  2% MU= 47% MAL=1321431040 MMP=1320517632 SBK=913408 TOT=1290980K RAM=16515032K SWP=15704K"
00000068 Prog.    2019-11-22 09:24:04.329   937   947 "DSK: [nvme0n1] r/s=0.1 kr/s=2.6 w/s=0.1 kw/s=0.7 bsy=0 [sdb] r/s=0.0 kr/s=0.0 w/s=0.0 kw/s=0.0 bsy=0 [sda] r/s=5.1 kr/s=124.7 w/s=18.8 kw/s=472.1 bsy=2 NIC: [eth0] rxp/s=0.2 rxk/s=0.0 txp/s=0.2 txk/s=0.0 rxerrs=0 rxdrps=0 txerrs=0 txdrps=0 CPU: usr=1 sys=0 iow=0 idle=97"
00000069 Prog.    2019-11-22 09:25:04.331   937   947 "SYS: LPT=17 APT=0 PU=  2% MU= 47% MAL=1321431040 MMP=1320517632 SBK=913408 TOT=1290980K RAM=16432960K SWP=15704K"
0000006A Prog.    2019-11-22 09:25:04.331   937   947 "DSK: [nvme0n1] r/s=0.0 kr/s=0.0 w/s=0.9 kw/s=4.5 bsy=0 [sdb] r/s=0.0 kr/s=0.0 w/s=0.0 kw/s=0.0 bsy=0 [sda] r/s=0.2 kr/s=0.9 w/s=14.2 kw/s=339.7 bsy=1 NIC: [eth0] rxp/s=0.2 rxk/s=0.0 txp/s=0.2 txk/s=0.0 rxerrs=0 rxdrps=0 txerrs=0 txdrps=0 CPU: usr=1 sys=0 iow=0 idle=97"
0000006B Prog.    2019-11-22 09:26:04.333   937   947 "SYS: LPT=17 APT=0 PU=  1% MU= 46% MAL=1321431040 MMP=1320517632 SBK=913408 TOT=1290980K RAM=16310508K SWP=15704K"
0000006C Prog.    2019-11-22 09:26:04.334   937   947 "DSK: [nvme0n1] r/s=0.0 kr/s=0.0 w/s=0.0 kw/s=0.1 bsy=0 [sdb] r/s=0.0 kr/s=0.0 w/s=0.0 kw/s=0.0 bsy=0 [sda] r/s=0.1 kr/s=0.4 w/s=5.5 kw/s=88.7 bsy=0 NIC: [eth0] rxp/s=0.2 rxk/s=0.0 txp/s=0.2 txk/s=0.0 rxerrs=0 rxdrps=0 txerrs=0 txdrps=0 CPU: usr=1 sys=0 iow=0 idle=98"
0000006D Prog.    2019-11-22 09:27:04.336   937   947 "SYS: LPT=17 APT=0 PU=  2% MU= 45% MAL=1321431040 MMP=1320517632 SBK=913408 TOT=1290980K RAM=15907388K SWP=15912K"
0000006E Prog.    2019-11-22 09:27:04.336   937   947 "DSK: [nvme0n1] r/s=1.0 kr/s=14.7 w/s=1.0 kw/s=4.8 bsy=0 [sdb] r/s=0.0 kr/s=0.0 w/s=0.0 kw/s=0.0 bsy=0 [sda] r/s=0.9 kr/s=31.0 w/s=13.2 kw/s=244.3 bsy=1 NIC: [eth0] rxp/s=0.2 rxk/s=0.0 txp/s=0.2 txk/s=0.0 rxerrs=0 rxdrps=0 txerrs=0 txdrps=0 CPU: usr=1 sys=0 iow=0 idle=97"
0000006F Prog.    2019-11-22 09:28:04.338   937   947 "SYS: LPT=17 APT=0 PU=  2% MU= 45% MAL=1321431040 MMP=1320517632 SBK=913408 TOT=1290980K RAM=15960920K SWP=15912K"
00000070 Prog.    2019-11-22 09:28:04.339   937   947 "DSK: [nvme0n1] r/s=1.3 kr/s=26.0 w/s=0.8 kw/s=3.9 bsy=0 [sdb] r/s=0.0 kr/s=0.0 w/s=0.0 kw/s=0.0 bsy=0 [sda] r/s=8.0 kr/s=258.6 w/s=8.9 kw/s=202.9 bsy=4 NIC: [eth0] rxp/s=0.2 rxk/s=0.0 txp/s=0.2 txk/s=0.0 rxerrs=0 rxdrps=0 txerrs=0 txdrps=0 CPU: usr=1 sys=0 iow=0 idle=97"
00000071 Prog.    2019-11-22 09:29:04.341   937   947 "SYS: LPT=17 APT=0 PU=  1% MU= 46% MAL=1321431040 MMP=1320517632 SBK=913408 TOT=1290980K RAM=16065044K SWP=15912K"
00000072 Prog.    2019-11-22 09:29:04.341   937   947 "DSK: [nvme0n1] r/s=0.0 kr/s=0.0 w/s=0.9 kw/s=3.9 bsy=0 [sdb] r/s=0.0 kr/s=0.0 w/s=0.0 kw/s=0.0 bsy=0 [sda] r/s=0.0 kr/s=0.0 w/s=8.6 kw/s=118.2 bsy=0 NIC: [eth0] rxp/s=0.2 rxk/s=0.0 txp/s=0.2 txk/s=0.0 rxerrs=0 rxdrps=0 txerrs=0 txdrps=0 CPU: usr=1 sys=0 iow=0 idle=98"
00000073 Prog.    2019-11-22 09:30:04.343   937   947 "SYS: LPT=17 APT=0 PU=  2% MU= 46% MAL=1321431040 MMP=1320517632 SBK=913408 TOT=1290980K RAM=16098800K SWP=15912K"
00000074 Prog.    2019-11-22 09:30:04.344   937   947 "DSK: [nvme0n1] r/s=1.0 kr/s=13.8 w/s=0.1 kw/s=0.5 bsy=0 [sdb] r/s=0.0 kr/s=0.0 w/s=0.0 kw/s=0.0 bsy=0 [sda] r/s=0.4 kr/s=9.3 w/s=9.0 kw/s=148.5 bsy=0 NIC: [eth0] rxp/s=0.2 rxk/s=0.0 txp/s=0.2 txk/s=0.0 rxerrs=0 rxdrps=0 txerrs=0 txdrps=0 CPU: usr=1 sys=0 iow=0 idle=97"
00000075 Prog.    2019-11-22 09:31:04.346   937   947 "SYS: LPT=17 APT=0 PU=  1% MU= 46% MAL=1321431040 MMP=1320517632 SBK=913408 TOT=1290980K RAM=16095908K SWP=15912K"
00000076 Prog.    2019-11-22 09:31:04.346   937   947 "DSK: [nvme0n1] r/s=0.0 kr/s=0.0 w/s=1.4 kw/s=6.5 bsy=0 [sdb] r/s=0.0 kr/s=0.0 w/s=0.0 kw/s=0.0 bsy=0 [sda] r/s=0.0 kr/s=0.0 w/s=6.0 kw/s=56.6 bsy=0 NIC: [eth0] rxp/s=0.2 rxk/s=0.0 txp/s=0.2 txk/s=0.0 rxerrs=0 rxdrps=0 txerrs=0 txdrps=0 CPU: usr=1 sys=0 iow=0 idle=98"
00000077 Prog.    2019-11-22 09:32:04.348   937   947 "SYS: LPT=17 APT=0 PU=  1% MU= 46% MAL=1321431040 MMP=1320517632 SBK=913408 TOT=1290980K RAM=16178704K SWP=15912K"
00000078 Prog.    2019-11-22 09:32:04.349   937   947 "DSK: [nvme0n1] r/s=0.0 kr/s=0.0 w/s=0.8 kw/s=4.1 bsy=0 [sdb] r/s=0.0 kr/s=0.0 w/s=0.0 kw/s=0.0 bsy=0 [sda] r/s=0.1 kr/s=0.4 w/s=6.0 kw/s=88.7 bsy=0 NIC: [eth0] rxp/s=0.2 rxk/s=0.0 txp/s=0.2 txk/s=0.0 rxerrs=0 rxdrps=0 txerrs=0 txdrps=0 CPU: usr=1 sys=0 iow=0 idle=98"
00000079 Prog.    2019-11-22 09:33:04.351   937   947 "SYS: LPT=17 APT=0 PU=  1% MU= 46% MAL=1321431040 MMP=1320517632 SBK=913408 TOT=1290980K RAM=16192108K SWP=15912K"
0000007A Prog.    2019-11-22 09:33:04.351   937   947 "DSK: [nvme0n1] r/s=1.4 kr/s=16.8 w/s=0.1 kw/s=5.2 bsy=0 [sdb] r/s=0.0 kr/s=0.0 w/s=0.0 kw/s=0.0 bsy=0 [sda] r/s=0.0 kr/s=0.1 w/s=7.6 kw/s=138.0 bsy=0 NIC: [eth0] rxp/s=0.2 rxk/s=0.0 txp/s=0.2 txk/s=0.0 rxerrs=0 rxdrps=0 txerrs=0 txdrps=0 CPU: usr=1 sys=0 iow=0 idle=98"
0000007B Prog.    2019-11-22 09:34:04.352   937   947 "SYS: LPT=17 APT=0 PU= 11% MU= 47% MAL=1321431040 MMP=1320517632 SBK=913408 TOT=1290980K RAM=16462452K SWP=15936K"
0000007C Prog.    2019-11-22 09:34:04.353   937   947 "DSK: [nvme0n1] r/s=8.6 kr/s=361.0 w/s=11.0 kw/s=1456.6 bsy=1 [sdb] r/s=0.0 kr/s=0.0 w/s=0.0 kw/s=0.0 bsy=0 [sda] r/s=45.1 kr/s=1355.1 w/s=33.8 kw/s=1129.4 bsy=10 NIC: [eth0] rxp/s=0.3 rxk/s=0.0 txp/s=0.2 txk/s=0.0 rxerrs=0 rxdrps=0 txerrs=0 txdrps=0 CPU: usr=9 sys=1 iow=0 idle=88"
0000007D User     2019-11-22 09:34:27.223   937   937 "Shutdown received"
0000007E Prog.    2019-11-22 09:34:27.232   937   937 "Stopped watchdog"
0000007F User     2019-11-22 09:34:27.233   937   937 "KJService stop()"
00000000 Prog.    2019-11-22 09:37:11.230   697   697 "Opened log file //10.173.2.4/data/logs/mydockerthor_thorslave2/mythor2/thorslave.2.2019_11_22.log"
00000001 Prog.    2019-11-22 09:37:11.230   697   697 "Build community_7.6.15-closedown0Debug[heads/candidate-7.6.x-0-g404662]"
00000002 Prog.    2019-11-22 09:37:11.237   697   697 "registering 10.173.2.4:21100 - master 10.173.2.2:21000"
00000003 User     2019-11-22 09:37:11.317   697   697 "Initialization received"
00000004 User     2019-11-22 09:37:11.317   697   697 "Strand defaults: numStrands=0, blockSize=512"
00000005 User     2019-11-22 09:37:11.317   697   697 "Master build: community_7.6.15-closedown0Debug[heads/candidate-7.6.x-0-g404662]"
00000006 User     2019-11-22 09:37:11.317   697   697 "Registration confirmation sent"
00000007 User     2019-11-22 09:37:11.317   697   697 "verifying mp connection to rest of cluster"
00000008 User     2019-11-22 09:37:11.418   697   697 "verified mp connection to rest of cluster"
00000009 Prog.    2019-11-22 09:37:11.418   697   697 "registered 10.173.2.4:21100"
0000000A User     2019-11-22 09:37:11.418   697   697 "setIORetryCount set to : 0"
0000000B User     2019-11-22 09:37:11.418   697   697 "Disk space: /var/lib/HPCCSystems/hpcc-data/thor = 369121 MB, /var/lib/HPCCSystems/hpcc-mirror/thor = 369121 MB, /var/lib/HPCCSystems/mythor2/temp = 0 MB"
0000000C Prog.    2019-11-22 09:37:11.418   697   697 "ThorSlave Version LCR - 4.1 started"
0000000D Prog.    2019-11-22 09:37:11.418   697   697 "Slave 10.173.2.4:21100 - temporary dir set to : /var/lib/HPCCSystems/mythor2/temp/21100/"
0000000E User     2019-11-22 09:37:11.419   697   697 "Using querySo directory: /var/lib/HPCCSystems/queries/mythor2_21100"
0000000F User     2019-11-22 09:37:11.419   697   697 "list disks: Creating PIPE program process : 'lsblk -o TYPE,MAJ:MIN --pairs' - hasinput=0, hasoutput=1 stderrbufsize=8192"
00000010 User     2019-11-22 09:37:11.424   697   697 "list disks: Pipe: process 705 complete 0"
00000011 Prog.    2019-11-22 09:37:11.427   697   697 "RoxieMemMgr: Setting memory limit to 1258291200 bytes (4800 pages)"
00000012 Prog.    2019-11-22 09:37:11.427   697   697 "Transparent huge pages used for roxiemem heap"
00000013 Prog.    2019-11-22 09:37:11.427   697   697 "Memory released to OS in 8192k blocks"
00000014 Prog.    2019-11-22 09:37:11.427   697   697 "RoxieMemMgr: 4800 Pages successfully allocated for the pool - memsize=1258291200 base=0x7f4ff8e00000 alignment=262144 bitmapSize=150"
00000015 User     2019-11-22 09:37:11.427   697   697 "FileCache: limit = 1800, purgeN = 10"
00000016 Prog.    2019-11-22 09:37:11.427   697   708 "priority set id=139982961755904 policy=0 pri=0 PID=697"
00000017 User     2019-11-22 09:37:11.427   697   697 "Slave log 2 contains slave: 2"
00000018 User     2019-11-22 09:37:11.427   697   697 "Roxiemem stats: Heap size 4800 pages, 4800 free, largest block 4800"
00000019 User     2019-11-22 09:37:11.428   697   697 "Heap usage (excluding Roxiemem) : 54616064 bytes"
0000001A Prog.    2019-11-22 09:37:11.428   697   710 "Watchdog: thread running"
0000001B User     2019-11-22 09:37:37.956   697   697 "Started wuid=W20191122-093736, user=jsmith, graph=graph1
"
0000001C User     2019-11-22 09:37:37.957   697   697 "Using query: /var/lib/HPCCSystems/queries/mythor2_21100/V4220692045_libW20191122-093736.so"
0000001D User     2019-11-22 09:37:37.959   697   697 "Global memory size = 1200 MB, shared memory = 90%, memory spill at = 80%"
0000001E User     2019-11-22 09:37:37.959   697   697 "maxActivityCores = 32"
0000001F User     2019-11-22 09:37:37.959   697   697 "Thor allocator: Size=1200 (MB), sharedLimit=1080 (MB), CRC=OFF, Packed=ON"
00000020 User     2019-11-22 09:37:37.960   697   697 "CGraphExecutor: limit = 1"
00000021 Prog.    2019-11-22 09:37:37.960   697   697 "New Graph started : graph1"
00000022 User     2019-11-22 09:37:37.960   697   697 "temp directory cleared"
00000023 User     2019-11-22 09:37:37.960   697   697 "Disk space: /var/lib/HPCCSystems/hpcc-data/thor = 369308 MB, /var/lib/HPCCSystems/hpcc-mirror/thor = 369308 MB, /var/lib/HPCCSystems/mythor2/temp = 427298 MB"
00000024 User     2019-11-22 09:37:37.960   697   697 "Key node caching setting: node=10 MB, leaf=50 MB, blob=0 MB"
00000025 User     2019-11-22 09:37:37.960   697   697 "Key file cache size set to: 6"
